,p_name,year,latitude,longitude,built_capacity
1577,Weatherford Wind Energy Center Expansion,2005.0,35.46980888888889,-98.67363592592592,43.2
1578,Weaver,2020.0,44.77503954545455,-68.21906681818182,72.6
1579,Wege Wind Farm,2008.0,35.34606875,-101.53577875,10.0
1580,Wellsburg,2014.0,42.390052833333336,-92.96526516666668,140.75999999999996
1581,Wessington Springs,2009.0,44.00078588235294,-98.59677911764706,51.0
1582,West Central School Corporation,2012.0,41.02782,-86.88548,0.9
1583,West Pipestone (Maiden Winds),2004.0,44.021518,-96.435622,8.25
1584,West Raymond,2021.0,26.373320277777776,-97.82627185185184,234.4
1585,West Raymond,2022.0,26.2859,-97.78555,2.2
1586,Western Plains,2017.0,37.86482073770492,-99.64593057377049,280.6
1587,Western Plains/Smokey Hills Energy,2021.0,39.12167,-100.73264,2.72
1588,Western Spirit,2021.0,34.46683679045093,-105.3662727851459,1055.6
1589,Western Trail,2021.0,33.84833384615385,-99.07007853846154,366.6
1590,Wethersfield,2000.0,42.682779999999994,-78.245338,6.6
1591,Wheatfield,2009.0,45.67059282608696,-120.31673652173912,96.6
1592,Wheatridge Wind,2020.0,45.51975825,-119.5887575,299.54
1593,Whirlpool Corp. Findlay Wind Farm,2015.0,41.100475,-83.643955,3.0
1594,Whirlpool Corp. Marion Wind Farm,2017.0,40.59115666666667,-83.17887,4.5
1595,Whirlpool Corp. Ottawa Wind Farm,2017.0,41.00281,-84.03371,1.5
1596,Whirlpool Corporation - Greenville Wind Farm,2018.0,40.127833333333335,-84.61149666666667,4.5
1597,Whirlwind Energy Center,2007.0,34.11667923076923,-101.0963096153846,59.8
1598,Whispering Willow I,2009.0,42.63036719008264,-93.22842628099173,199.65
1599,Whispering Willow North,2020.0,42.77946666666667,-93.44205024691358,201.26
1600,White Cloud,2020.0,40.26472719101123,-94.97294674157304,236.5
1601,White Creek,2007.0,45.816607078651685,-120.34364853932586,204.7
1602,White Earth Tribe,2018.0,47.0892,-95.8596,0.75
1603,White Hills,2020.0,35.82385349206349,-114.42200777777778,349.6
1604,White Mesa,2021.0,30.909328111111112,-101.27455705555556,507.6
1605,White Oak,2011.0,40.5866061,-89.065089,150.0
1606,White Rock East,2024.0,34.98131121212121,-98.26937333333332,198.0
1607,White Rock West,2023.0,34.981023529411765,-98.2348211764706,102.0
1608,White Tail,2012.0,27.490511929824564,-98.98592315789472,91.2
1609,Whitewater Hill,2002.0,33.926119024390246,-116.62097219512196,61.5
1610,Whitney Hill,2019.0,39.96448291666667,-89.26544791666667,65.28
1611,Wild Horse I,2006.0,47.02519118110236,-120.19536653543308,228.6
1612,Wild Horse II,2009.0,47.06042772727273,-120.23026045454544,44.0
1613,Wildcat Creek (Cooke Wind Farm),2021.0,33.56036365384615,-97.34624903846156,180.07999999999998
1614,Wildcat I,2012.0,40.340038160000006,-85.86404592000001,200.0
1615,Wildcat Ranch,2018.0,33.537467462686564,-102.90619731343284,150.59
1616,Wildcat Wind Project,2012.0,32.95541076923077,-103.27959,27.300000000000004
1617,Wildhorse Mountain Wind Facility,2019.0,34.58998625,-95.20592166666668,100.05
1618,Wildorado,2007.0,35.287909428571425,-102.30774871428572,161.0
1619,Williams Stone,2009.0,42.23419,-73.0699,0.6000000000000001
1620,Willmar,2009.0,45.15801,-95.007465,4.0
1621,Willow Creek,2009.0,45.65274875,-119.992780625,72.0
1622,Willow Creek Wind Energy,2020.0,44.86793,-103.24792157894736,106.4
1623,Willow Spring,2017.0,44.381704,-117.272458,10.0
1624,Willow Springs Wind Farm,2017.0,33.3413951,-99.6471323,250.0
1625,Wilmont Hills,2001.0,43.75479,-95.85349,1.5
1626,Wilton Wind Energy Center II,2009.0,47.11742515151515,-100.66271666666668,49.5
1627,Wilton Wind Farm,2005.0,47.12745875,-100.71530875,33.6
1628,Wilton Wind Farm,2006.0,47.118179999999995,-100.68475058823527,18.84705882352941
1629,Winchester,2014.0,40.18962,-84.97743,0.85
1630,Wind Colebrook South,2015.0,41.96359,-73.145455,5.0
1631,Wind GEM,2015.0,41.46999,-94.33926,1.85
1632,Wind Vision,2008.0,43.34809,-92.88879,0.9
1633,Wind Walkers,2011.0,43.38469,-93.22149,1.6
1634,Wind Wall,2021.0,35.09998923076923,-118.33141384615384,44.85000000000001
1635,Windland,2009.0,35.09159,-118.33438,3.0
1636,Windstar,2012.0,35.036368,-118.3258,120.0
1637,Windthorst-2,2014.0,33.50107107142857,-98.50037714285716,64.4
1638,Windy Point I (Tuolomne Wind Project),2009.0,45.75871241935484,-120.67767951612905,136.6
1639,Windy Point II,2009.0,45.72784151162791,-120.786295,202.4
1640,Windy Point II (Windy Flats),2009.0,45.71973666666667,-120.80374666666668,202.4
1641,Windy Point IIa (Windy Flats Extension),2009.0,45.7077928,-120.8613636,59.8
1642,Wing River Wind,2007.0,46.34367,-95.1161,2.5
1643,Winnebago I,2008.0,43.317215,-93.770541,20.0
1644,Winona,2011.0,44.11539,-91.92069,1.5
1645,Wintec Palm,1986.0,33.91223272727273,-116.5600559090909,1.43
1646,Wiota Wind,2012.0,41.3915,-94.87679,1.6
1647,Wolf,2006.0,43.583454,-95.77806,6.25
1648,Wolf Ridge,2008.0,33.73177973333333,-97.4064384,120.0
1649,Wolverine,2010.0,41.39309,-94.44479,1.5
1650,Wolverine Creek,2005.0,43.38413534883721,-111.8432639534884,64.5
1651,Woods Hole Research Center,2009.0,41.54899,-70.6432,0.1
1652,Woodstock Hills Repower,2018.0,43.986015,-96.0774925,9.2
1653,Woodstock Municipal Wind,2010.0,44.02439,-96.22726,0.75
1654,Woodward Mountain I,2001.0,30.92635796747967,-102.46688406504066,82.5
1655,Woodward Mountain II,2001.0,30.961708362068965,-102.40431801724138,75.9
1656,Wray School District,2008.0,40.051,-102.22329,0.9
1657,Wynford Local Schools,2011.0,40.82337,-83.0196,0.2
1658,Yahoo Creek,2010.0,42.76321071428571,-114.99855,21.0
1659,Young Wind Project,2022.0,33.12646807909605,-98.86343666666669,499.14
1660,Zachary Ridge,2010.0,43.405955,-95.65625,2.0
1661,Zephyr Wind Project,2015.0,41.09605666666667,-83.64102666666666,4.5
1662,Zephyr Wind Project 2.0,2019.0,41.09112666666667,-83.63701,4.5
1663,Zotos,2011.0,42.8867,-76.96805,3.3
1664,unknown Addison County,2013.0,44.00279,-73.3107,0.1
1665,unknown Audubon County,2018.0,41.72729714285714,-94.78544,103.5
1666,unknown Erie County,2016.0,42.97701,-78.93112,0.2
1667,unknown Garfield County,2018.0,36.274044090909086,-97.57995272727273,247.28
1668,unknown Kern County,2021.0,35.069855714285715,-118.30566714285716,72.0
1669,unknown Kotzebue Wind Project,2003.0,66.836115,-162.55445500000002,0.98
1670,unknown Riverside County,2020.0,33.92453857142857,-116.58581,71.0
1671,unknown Tehachapi Wind Resource Area 3,2005.0,35.052349830508476,-118.28826762711864,35.4
1672,unknown Woods County,2021.0,36.50818241379311,-98.59355931034484,199.4
